record_id,doi_or_id,venue,year,title,authors,SRC,TRACE,architecture,channel_regime,wavelength_nm,primary_outcome,task_domain,data_availability,opa_N_elements,opa_pitch_um,opa_phase_bits,opa_scan_range_deg,opa_scan_rate_hz,ris_size_elems,ris_lattice,ris_phase_states,ris_response_ms,ris_fill_factor,z_total_m,nlos_geometry,Cn2,r0_m,rytov_var,regime,pillar_WD_JD,pillar_RC_PR_T,pillar_BN_RIS,pillar_RPB_Kol,pillar_HW_Q_CTRL,optimizer,training_signal,snr_db,sinr_db,ber,evm_pct,psl_db,islr_db,hpbw_deg,contrast,roc_auc,crb_unit,runtime_s,mem_gb,baselines_present,realism_score,rob_overall,normalization_notes,notes
elicit-2025-09-18-0473,-,journal,-,SiN-On-SOI Optical Phased Array LiDAR for Ultra-Wide Field of View and 4D Sensing,"Baisong Chen, Yingzhi Li, Qijie Xie, Quanxin Na, Min Tao, Ziming Wang, Zihao Zhi, Heming Hu, Xuetong Li, Huan Qu, Yafang He, Xiaolong Hu, Guoqiang Lo, Junfeng Song, J Song Peng",ELICIT,DIRECT,other,,,to-verify,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=110.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The paper does not discuss any cascaded configuration between OPA and RIS. | Reasoning for ""Comparators/Baselines Reported""=The paper compares against ""state-of-art OPAs"" and discusses improvements in FoV and beam power variation. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=While the paper mentions some parameters (160° FoV, 5.5mm ranging accuracy), it doesn't explicitly state wavelength or propagation distances. | Reasoning for ""OPA Present (optical phased array)""=The paper explicitly focuses on optical phased arrays (OPAs) and their implementation. | Reasoning for ""Optical Domain (not RF)""=The paper clearly works in the optical domain, discussing optical phased arrays and LiDAR applications. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of RIS or optical metasurfaces in the paper. | Reasoning for ""Free-Space Optical Systems""=The paper focuses on LiDAR applications which are free-space optical systems. | Reasoning for ""ISAC Applications""=The paper discusses both sensing (LiDAR) and communication aspects. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract doesn't mention NLoS scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). | Reasoning for ""Quantitative Performance Metrics""=The paper reports specific metrics like beam power variation (<3dB), FoV (160°), and ranging accuracy (5.5mm). | Reasoning for ""Substantial Technical Content""=This is clearly a technical paper with experimental implementation and detailed analysis. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The study presents a novel optical phased array design for LiDAR applications, demonstrating wide-field-of-view 3D imaging with high precision, but lacks key elements like Reconfigurable Intelligent Surfaces (RIS) and cascaded architectures. While the research offers substantial technical insights into optical sensing and communication, it does not meet the specific screening criteria focused on OPA-RIS configurations and advanced optical system architectures."
elicit-2025-09-18-0474,-,journal,-,Deep neural network-based phase calibration in integrated optical phased arrays,"Jae-Yong Kim, Junhyeong Kim, Jinhyeong Yoon, Seokjin Hong, Berkay Neseli, Namhyun Kwon, Jong-Bum You, Hyeonho Yoon, Hyo-Hoon Park, Hamza Kurt",ELICIT,DIRECT,other,,,to-verify,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=110.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The paper does not discuss any cascaded configuration between OPA and RIS. | Reasoning for ""Comparators/Baselines Reported""=The study compares their DNN approach with hill climbing algorithm as a baseline. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=While the paper mentions 64 channels and discusses beamforming, it doesn't explicitly state wavelength or specific propagation distances in the abstract. | Reasoning for ""OPA Present (optical phased array)""=The study explicitly focuses on integrated optical phased arrays (OPAs) with 64 channels. | Reasoning for ""Optical Domain (not RF)""=The paper clearly deals with optical phased arrays and optical systems, indicating that it is in the optical regime and not RF/mmWave. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of RIS or optical metasurfaces in the paper. | Reasoning for ""Free-Space Optical Systems""=The paper mentions free-space beam forming and steering applications. | Reasoning for ""ISAC Applications""=While LiDAR is mentioned as an application, it's not clear if the study focuses on integrated sensing and communication. | Reasoning for ""Non-Line-of-Sight Scenarios""=There is no mention of non-line-of-sight (NLoS) scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). It focuses on OPA phase calibration using DNNs but does not mention RIS or cascaded configurations. | Reasoning for ""Quantitative Performance Metrics""=The paper reports specific metrics like intensity reduction (0.84 dB) and sidemode-suppression-ratio (0.06 dB). | Reasoning for ""Substantial Technical Content""=This is a detailed technical paper with experimental validation and theoretical analysis. | Reasoning for ""Turbulent Channel Conditions""=There is no discussion of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The study focuses on optical phased arrays with a deep neural network calibration methodology, demonstrating strong technical content in the optical domain with quantitative performance metrics. However, it lacks critical elements such as Reconfigurable Intelligent Surfaces (RIS), cascaded architectures, and non-line-of-sight scenarios, which appear to be key screening requirements. While the research provides valuable insights into OPA beamforming, it does not fully align with the comprehensive screening criteria."
elicit-2025-09-18-0475,-,journal,-,Ultra-Sparse Aperiodic Silicon Optical Phased Array Using High-Performance Thermo-Optic Phase Shifter,"Huaqing Qiu, Yong Liu, Xiansong Meng, Xiaowei Guan, Yunhong Ding, Hao Hu",ELICIT,DIRECT,other,,,to-verify,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=111.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system described is a single-hop OPA system without any cascaded configuration. | Reasoning for ""Comparators/Baselines Reported""=While the abstract mentions ""traditional thermo-optic phase shifters"" as a comparison point, it's not clear if detailed comparisons are provided. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract provides specific details about aperture size (6mm × 5mm), range (300m), and other physical parameters. | Reasoning for ""OPA Present (optical phased array)""=The paper explicitly focuses on integrated optical phased arrays (OPA) with 120 phase-controlled emitters. | Reasoning for ""Optical Domain (not RF)""=The paper clearly deals with optical systems, specifically integrated optical phased arrays for LiDAR and free-space optical communication. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of RIS or optical metasurfaces in the paper. The paper focuses on traditional OPA technology. | Reasoning for ""Free-Space Optical Systems""=The paper explicitly mentions free-space optical communication systems and LiDAR applications. | Reasoning for ""ISAC Applications""=The paper focuses on LiDAR applications, which is a sensing application, though it's not explicitly mentioned as ISAC. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract doesn't mention NLoS scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it focuses on a standalone OPA system for LiDAR applications. | Reasoning for ""Quantitative Performance Metrics""=The paper reports several quantitative metrics including power consumption, driving voltage, insertion loss, modulation bandwidth, and beam steering capabilities. | Reasoning for ""Substantial Technical Content""=This is clearly an experimental study with substantial technical content, including theory and experimental demonstration. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The study presents an integrated optical phased array for LiDAR and free-space optical communication, demonstrating a high-performance ultra-sparse aperiodic design with 120 phase-controlled emitters. While the research provides substantial technical content and quantitative performance metrics in the optical domain, it lacks key elements like Reconfigurable Intelligent Surfaces (RIS) and cascaded architecture. The work focuses on a standalone OPA system with experimental validation, but does not meet several critical screening criteria related to RIS and advanced optical configurations."
elicit-2025-09-18-0476,-,journal,2025,Optical phased array receiver with mode diversity and coherent combination,"Lei Zhang, Enge Zhang",ELICIT,DIRECT,other,,,to-verify,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=110.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The paper does not discuss any cascaded configuration between OPA and RIS. | Reasoning for ""Comparators/Baselines Reported""=The paper compares multimode receiver performance against single-mode counterpart. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=While the abstract mentions field of view angles (±90°, 133°, 49°), it doesn't explicitly state wavelength or propagation distances. | Reasoning for ""OPA Present (optical phased array)""=The paper explicitly focuses on optical phased arrays (OPAs) and includes experimental implementation. | Reasoning for ""Optical Domain (not RF)""=The paper clearly works in the optical domain, discussing optical phased arrays and free-space optical communications. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of RIS or optical metasurfaces. The paper focuses on OPA design and mode diversity. | Reasoning for ""Free-Space Optical Systems""=The paper explicitly mentions free-space optical (FSO) communications. | Reasoning for ""ISAC Applications""=The paper mentions LiDAR applications alongside communications. | Reasoning for ""Non-Line-of-Sight Scenarios""=There is no explicit mention of non-line-of-sight (NLoS) scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). It focuses on OPA design and mode diversity but does not mention RIS or cascaded configurations. | Reasoning for ""Quantitative Performance Metrics""=The paper reports field of view metrics and discusses coherent detection performance. | Reasoning for ""Substantial Technical Content""=This is an experimental study with detailed technical content, including design, fabrication, and experimental results. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=The study focuses on optical phased arrays with mode diversity in free-space optical systems, demonstrating experimental results for LiDAR and communication applications. While the research provides substantial technical content and quantitative performance metrics, it lacks key elements like Reconfigurable Intelligent Surfaces (RIS) and cascaded architectures. The work primarily explores OPA design improvements through multimode receiver techniques, falling short of specific screening criteria related to RIS configurations."
elicit-2025-09-18-0477,-,journal,-,Integrated optical phased array with on-chip amplification enabling programmable beam shaping,"Marco Gagino, Alonso Millan-Mejia, Luc Augustin, Kevin Williams, Erwin Bente, Victor Dolores-Calzadilla",ELICIT,DIRECT,other,,,to-verify,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=110.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system appears to be a standalone OPA without any cascaded configuration. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions comparisons with previous active OPAs and reports specific performance improvements. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=While the wavelength range is specified (1465-1590 nm), specific propagation distances and aperture sizes are not explicitly mentioned in the abstract. | Reasoning for ""OPA Present (optical phased array)""=The study explicitly focuses on an integrated optical phased array (OPA) with amplifiers and phase modulators. | Reasoning for ""Optical Domain (not RF)""=The study clearly operates in the optical domain, using optical components and wavelengths in the 1465-1590 nm range. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of any RIS or metasurface components in the abstract. | Reasoning for ""Free-Space Optical Systems""=The abstract explicitly mentions free-space beam forming and far-field beam characteristics. | Reasoning for ""ISAC Applications""=The abstract doesn't mention any sensing applications, focusing only on communication aspects. | Reasoning for ""Non-Line-of-Sight Scenarios""=There is no mention of non-line-of-sight scenarios in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention anything about an OPA-RIS cascaded architecture, so there is no reasoning provided for this criterion. | Reasoning for ""Quantitative Performance Metrics""=The abstract reports specific metrics like gain (21.5 dB), output power (35.5 mW), and sidelobe suppression (19.8 dB). | Reasoning for ""Substantial Technical Content""=This is clearly a technical research paper with experimental results and detailed performance metrics. | Reasoning for ""Turbulent Channel Conditions""=There is no discussion of atmospheric turbulence or channel conditions in the abstract. | Reasoning for ""Screening judgement""=This optical phased array study demonstrates high-performance beam forming in the 1465-1590 nm wavelength range with significant gain and output power, but lacks critical elements like Reconfigurable Intelligent Surfaces (RIS) and cascaded architecture. While technically robust with quantitative performance metrics and free-space optical capabilities, the research does not meet key screening criteria related to RIS integration and advanced optical system configurations."
elicit-2025-09-18-0480,-,journal,2024,Ultrawide field-of-view integrated optical phased arrays employing multiple orbital angular momentum beams,"Zhen Wang, Shuxin Liu, Jingchi Li, Yong Zhang, Xinyuan Fang, Qiwen Zhan, Yikai Su",ELICIT,DIRECT,other,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=105.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system is standalone OPA without any cascaded configuration with RIS. | Reasoning for ""Comparators/Baselines Reported""=The abstract doesn't mention any comparative analysis or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract mentions wavelength range (120-nm) and field of view (140° × 40°). | Reasoning for ""OPA Present (optical phased array)""=The paper explicitly focuses on an on-chip optical phased array. | Reasoning for ""Optical Domain (not RF)""=The work is clearly in the optical domain, using a silicon-on-insulator platform and discussing wavelength ranges. | Reasoning for ""Optical RIS/Metasurface Present""=No mention of RIS or programmable optical surfaces. The paper uses a Dammann grating but this is not a RIS. | Reasoning for ""Free-Space Optical Systems""=The paper explicitly mentions free-space communication systems. | Reasoning for ""ISAC Applications""=While it mentions applications in remote sensing and communication, it's not explicitly focused on ISAC. | Reasoning for ""Non-Line-of-Sight Scenarios""=No mention of NLoS scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). It focuses on OPA alone with OAM beams, but does not mention or investigate RIS integration. | Reasoning for ""Quantitative Performance Metrics""=While the abstract mentions field of view and wavelength range, it doesn't explicitly discuss SNR, BER, or other standard performance metrics. | Reasoning for ""Substantial Technical Content""=This is an experimental study with chip fabrication and measurements. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The study presents an on-chip optical phased array with orbital angular momentum beams, demonstrating free-space optical communication capabilities, but lacks critical elements like Reconfigurable Intelligent Surface (RIS) integration and cascaded path realization. While technically robust in exploring OAM beam generation and steering, the research does not meet the specific screening criteria focused on OPA-RIS architectures and advanced optical communication configurations."
elicit-2025-09-18-0481,-,journal,-,"000-Channel Integrated Optical Phased Array with 180° Field of View, High Resolution and High Scalability","Yong Liu, Xiansong Meng",ELICIT,DIRECT,other,,,to-verify,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=110.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The paper does not discuss any cascaded configuration between OPA and RIS. | Reasoning for ""Comparators/Baselines Reported""=The paper compares performance metrics (resolution, SLL) with previous work and discusses improvements. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=While wavelength is implied through half-wavelength spacing discussion, specific wavelength values and propagation distances are not explicitly stated in the abstract. | Reasoning for ""OPA Present (optical phased array)""=The paper explicitly focuses on optical phased arrays, with detailed discussion of a 1000-channel OPA implementation. | Reasoning for ""Optical Domain (not RF)""=The paper clearly works in the optical domain, discussing wavelength spacing and optical phased arrays. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of RIS or optical metasurfaces. The paper focuses on waveguide arrays and trapezoidal slab gratings. | Reasoning for ""Free-Space Optical Systems""=The paper explicitly mentions free-space optical communication applications. | Reasoning for ""ISAC Applications""=While LiDAR is mentioned, there's no specific focus on ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=There is no discussion of NLoS scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). It focuses solely on OPA technology without any mention of RIS or cascaded configuration. | Reasoning for ""Quantitative Performance Metrics""=The paper reports specific metrics including resolution (0.07° × 0.17°) and SLL (-18.7 dB). | Reasoning for ""Substantial Technical Content""=This is clearly a technical research paper with experimental implementation and detailed analysis. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=This technical paper focuses on optical phased arrays with a 1000-channel implementation, demonstrating high-resolution beam steering in the optical domain. While the study provides detailed performance metrics and technical insights into free-space optical systems, it lacks key elements like Reconfigurable Intelligent Surfaces (RIS) and cascaded architectures. The research primarily addresses OPA technology improvements without exploring integrated sensing and communication applications."
elicit-2025-09-18-0485,-,journal,-,Optical Integrated Sensing and Communication System Based on Combination of OIRS and PD Array for Mobile Scenarios,"Haibo Wang, Zaichen Zhang, Yingmeng Ge, Bingcheng Zhu",ELICIT,DIRECT,other,,,to-verify,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.9] [tier=T1] [rank=108.203] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While the paper discusses OIRS and PD array, it does not describe a cascaded configuration between them. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions ""system performance"" but does not explicitly state comparisons or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The paper mentions ""short wavelength"" but does not provide specific values for wavelength, distance, or aperture size. | Reasoning for ""OPA Present (optical phased array)""=The abstract mentions PD array but not an optical phased array (OPA), which is a critical missing element. | Reasoning for ""Optical Domain (not RF)""=The paper clearly focuses on optical wireless communication (OWC) with optical signals and OIRS, indicating it is in the optical domain. | Reasoning for ""Optical RIS/Metasurface Present""=The paper explicitly mentions OIRS (optical intelligent reflecting surface), indicating the presence of an optical RIS/metasurface. | Reasoning for ""Free-Space Optical Systems""=The paper clearly focuses on optical wireless communication (OWC), indicating it is a free-space optical system. | Reasoning for ""ISAC Applications""=The paper explicitly mentions ""integrated sensing and communication system,"" indicating it focuses on ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not explicitly mention non-line-of-sight (NLoS) optical communication scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper discusses OIRS (optical intelligent reflecting surface) and PD array, but does not explicitly mention an optical phased array (OPA). While it's an optical system with intelligent surfaces, it does not clearly indicate a cascaded OPA-RIS configuration. | Reasoning for ""Quantitative Performance Metrics""=The paper mentions channel fading PDF and system performance metrics, though specific metrics are not detailed. | Reasoning for ""Substantial Technical Content""=The paper includes theoretical analysis, channel modeling, and simulations, indicating it has substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=While channel fading is mentioned, there is no indication of turbulent channel conditions or atmospheric parameters. | Reasoning for ""Screening judgement""=An optical wireless communication system exploring integrated sensing and communication with optical intelligent reflecting surfaces demonstrates strong potential in free-space optical systems. While the research presents innovative approaches to optical communication, it lacks explicit confirmation of an optical phased array and a cascaded configuration, which are critical screening requirements. The study offers theoretical insights and simulation results but falls short of fully meeting all specified technical criteria."
elicit-2025-09-18-0488,-,journal,-,Self-adaptive integrated photonic receiver for turbulence compensation in free space optical links,"Andres Ivan Martinez, Gabriele Cavicchi, Seyedmohammad Seyedinnavadeh, Francesco Zanet, Marco Sampietro, Alessandro D 'acierno, Francesco Morichetti, Andrea Melloni",ELICIT,DIRECT,other,turbulence,,to-verify,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=107.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system appears to be a single-stage receiver system, not a cascaded OPA→RIS configuration. | Reasoning for ""Comparators/Baselines Reported""=The abstract doesn't explicitly mention comparisons or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=While wavelength isn't explicitly stated, the abstract mentions data rate (10 Gbit/s) and propagation distance (hundreds of meters). | Reasoning for ""OPA Present (optical phased array)""=The system uses a ""2D Optical Antenna Array"" which qualifies as an optical phased array. | Reasoning for ""Optical Domain (not RF)""=The work is clearly in the optical domain, using silicon photonic chips and optical signals. | Reasoning for ""Optical RIS/Metasurface Present""=While the system includes a ""Programmable Optical Processor"" with tunable Mach-Zehnder interferometers, it's not explicitly described as a RIS/metasurface. | Reasoning for ""Free-Space Optical Systems""=The paper explicitly focuses on Free Space Optical (FSO) communication systems. | Reasoning for ""ISAC Applications""=The paper focuses on communication only, with no mention of sensing applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract doesn't mention NLoS scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it describes an optical antenna array with a programmable optical processor, but does not mention a cascaded OPA-RIS configuration. | Reasoning for ""Quantitative Performance Metrics""=The study reports performance metrics in terms of data rate and demonstrates effectiveness under different turbulent conditions. | Reasoning for ""Substantial Technical Content""=This is an experimental study with clear technical content and results. | Reasoning for ""Turbulent Channel Conditions""=The study explicitly addresses atmospheric turbulence and scintillation, though specific parameters (Cn²) aren't mentioned in the abstract. | Reasoning for ""Screening judgement""=The study presents a silicon photonic chip-based optical communication system addressing atmospheric turbulence, but lacks the specific OPA-RIS cascaded architecture required by the screening criteria. While demonstrating substantial technical content in free-space optical systems with adaptive processing, the research does not meet the core architectural requirements of the systematic review. The work focuses on communication performance under turbulent conditions rather than the targeted OPA-RIS configuration."
elicit-2025-09-18-0494,-,journal,2024,Optical Integrated Sensing and Communication with Light-Emitting Diode,"Runxin Zhang, Yulin Shao, Menghan Li, Lu Lu, Yonina C Eldar",ELICIT,DIRECT,other,,,,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.7] [tier=T1] [rank=105.003] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=There is no discussion of a cascaded OPA→RIS configuration. | Reasoning for ""Comparators/Baselines Reported""=The paper mentions benchmarking against ""optical separate communication and sensing systems."" | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not mention wavelength, propagation distance, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=While beamforming is mentioned, there is no specific indication of an optical phased array implementation. | Reasoning for ""Optical Domain (not RF)""=The paper clearly focuses on the optical domain, using LEDs and optical beamforming. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of RIS or programmable optical surfaces. | Reasoning for ""Free-Space Optical Systems""=The paper discusses optical access points and beamforming in free space. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on O-ISAC (optical integrated sensing and communication). | Reasoning for ""Non-Line-of-Sight Scenarios""=The paper does not mention non-line-of-sight (NLoS) scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not explicitly mention an OPA-RIS cascaded configuration, and instead discusses optical beamforming without specifically referencing RIS. | Reasoning for ""Quantitative Performance Metrics""=While ""impressive performance"" is mentioned, specific quantitative performance metrics are not detailed in the abstract. | Reasoning for ""Substantial Technical Content""=The paper appears to be a full research paper with numerical and simulation results, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The paper does not mention atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The research presents an optical integrated sensing and communication (O-ISAC) framework using LEDs, focusing on free-space optical systems with beamforming capabilities. While demonstrating substantial technical content and addressing ISAC applications, the study lacks critical components like optical phased arrays, reconfigurable intelligent surfaces, and detailed physics parameters. The work primarily explores optical communication and sensing principles without meeting several specialized screening criteria."
elicit-2025-09-18-0496,-,journal,-,Assessment of adaptive optics-corrected optical links statistics from integrated turbulence parameters through a Gaussian process metamodel,"Emile Klotz, Sidonie Lefebvre, Nicolas Vedrenne, Christian Musso, Sylvain Poulenard, Thierry Fusco",ELICIT,DIRECT,other,turbulence,,to-verify,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=110.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system described in the paper is a single-hop FSO link with adaptive optics, and does not involve a cascaded path with an OPA and RIS. | Reasoning for ""Comparators/Baselines Reported""=The paper compares the performance of the system with and without adaptive optics correction, providing a baseline for comparison. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The paper discusses optical power and atmospheric parameters, but does not explicitly mention the wavelength, propagation distance, or aperture size. | Reasoning for ""OPA Present (optical phased array)""=While the paper discusses optical systems, it does not mention the use of an optical phased array (OPA). | Reasoning for ""Optical Domain (not RF)""=The paper clearly works in the optical domain, focusing on free-space optical links and fiber optics, rather than RF or mmWave systems. | Reasoning for ""Optical RIS/Metasurface Present""=The paper does not mention the use of an optical RIS, metasurface, or programmable optical surface. | Reasoning for ""Free-Space Optical Systems""=The paper explicitly focuses on free-space optical links for space-ground communications. | Reasoning for ""ISAC Applications""=The paper focuses solely on communication aspects and does not mention any integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The paper appears to focus on direct line-of-sight FSO links and does not examine non-line-of-sight scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). It focuses on adaptive optics for free-space optical (FSO) links, but does not involve a cascaded OPA-RIS architecture. | Reasoning for ""Quantitative Performance Metrics""=The paper reports on quantitative performance metrics such as received optical power statistics and correlation times. | Reasoning for ""Substantial Technical Content""=The paper presents a detailed technical analysis using Gaussian process metamodeling, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The paper explicitly discusses atmospheric turbulence and C²n parameters, indicating that it addresses turbulent channel conditions. | Reasoning for ""Screening judgement""=The research focuses on free-space optical communication systems with adaptive optics, addressing atmospheric turbulence challenges in space-ground links. While demonstrating strong technical content and quantitative performance metrics, the study lacks key architectural elements like optical phased arrays and reconfigurable intelligent surfaces. The work primarily examines optical power statistics and correlation times in turbulent channel conditions, but does not meet the specific screening criteria related to OPA-RIS cascaded configurations."
