record_id,doi_or_id,reason,notes
elicit-2025-09-18-0287,10.1109/APCC47188.2019.9026400,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence; not substantial; no metrics/key-physics,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=0.198] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The abstract does not discuss any cascaded paths or optical links. | Reasoning for ""Comparators/Baselines Reported""=While different technologies are mentioned (small cells, Massive MIMO, mmWave), there are no specific comparisons or baselines discussed. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide any specific wavelengths, distances, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention optical phased arrays, as the discussion is purely about RF wireless networks. | Reasoning for ""Optical Domain (not RF)""=The abstract focuses on RF/mmWave wireless networks and electromagnetic materials, with no mention of optical wavelengths or optical components. | Reasoning for ""Optical RIS/Metasurface Present""=While metasurfaces are mentioned, they are discussed in the context of RF electromagnetic materials, not optical metasurfaces. | Reasoning for ""Free-Space Optical Systems""=The paper focuses on RF wireless networks, not free-space optical systems. | Reasoning for ""ISAC Applications""=The abstract explicitly mentions integrated sensing and communication applications in future wireless networks. | Reasoning for ""Non-Line-of-Sight Scenarios""=While multi-path propagation is mentioned, it is in the context of RF wireless networks. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention anything about optical phased arrays (OPAs) in a cascaded configuration with reconfigurable intelligent surfaces (RIS). | Reasoning for ""Quantitative Performance Metrics""=The abstract does not mention any quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a talk/presentation about the potential of RIS in 6G networks, likely more conceptual than technical. | Reasoning for ""Turbulent Channel Conditions""=The abstract does not mention any atmospheric turbulence or optical channel conditions. | Reasoning for ""Screening judgement""=The abstract focuses exclusively on RF/mmWave wireless networks and Reconfigurable Intelligent Surfaces (RIS) technology, with no connection to optical systems, optical phased arrays, or free-space optical communication. Despite mentioning integrated sensing and communication applications, the paper fails to meet the majority of the specified screening criteria related to optical domains, OPA-RIS architectures, and technical performance metrics."
elicit-2025-09-18-0288,10.48550/arXiv.2407.15570,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=9.703] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While the paper discusses multi-hop transmission, it is not specifically an OPA→RIS cascaded architecture. | Reasoning for ""Comparators/Baselines Reported""=The paper appears to include comparative analysis through simulations. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not mention wavelength or specific physical parameters. | Reasoning for ""OPA Present (optical phased array)""=The system uses STAR-RIS with active transmissive and passive reflective elements, but there is no mention of an optical phased array. | Reasoning for ""Optical Domain (not RF)""=There is no indication that the work is in the optical regime, as the context suggests an RF/microwave implementation for 6G wireless networks. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is present (STAR-RIS), it is not specified as an optical metasurface, and the context suggests an RF implementation. | Reasoning for ""Free-Space Optical Systems""=There is no indication that this is for free-space optical systems, as the context suggests RF wireless networks. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=Non-line-of-sight scenarios are not explicitly mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper discusses STAR-RIS but does not mention optical phased arrays, suggesting it is focused on RF/microwave systems for 6G wireless networks rather than an OPA-RIS cascaded architecture. | Reasoning for ""Quantitative Performance Metrics""=The paper mentions SINR and Cramer-Rao bound metrics as quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=The paper appears to be a technical paper with simulations and theoretical analysis, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=The research focuses on a hybrid STAR-RIS system for 6G wireless networks, employing active transmissive and passive reflective elements for integrated sensing and communication. Despite addressing ISAC applications and including quantitative performance metrics, the study is fundamentally a RF/microwave implementation that lacks optical domain characteristics, optical phased arrays, or free-space optical system specifications. Consequently, the work does not meet the critical screening criteria related to optical systems and architectures."
elicit-2025-09-18-0289,10.1109/tccn.2025.3559578,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=10.310] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system uses RIS with movable antennas, but not in an optical cascaded configuration. | Reasoning for ""Comparators/Baselines Reported""=The paper compares performance against conventional fixed position antenna (FPA) and RIS-aided systems. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not mention wavelength or specific physical parameters. It focuses on SINR and optimization parameters. | Reasoning for ""OPA Present (optical phased array)""=No optical phased array is mentioned or used in the paper. The paper discusses movable antennas in wireless systems. | Reasoning for ""Optical Domain (not RF)""=The paper is clearly focused on wireless communication, not the optical domain. There is no mention of optical wavelengths, lasers, or optical components. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is used, it is in the context of wireless communication, not optical metasurfaces. | Reasoning for ""Free-Space Optical Systems""=This is a wireless communication system, not a free-space optical system. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=While ""dead zones"" are mentioned, this is not specifically about non-line-of-sight (NLoS) optical communication. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it focuses on movable antennas and RIS for wireless communication. | Reasoning for ""Quantitative Performance Metrics""=The paper mentions SINR and beampattern gain as performance metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a full technical paper with optimization algorithms and numerical results. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or optical channel conditions. | Reasoning for ""Screening judgement""=This wireless communication research focuses on movable antenna and RIS systems for integrated sensing and communication, but fundamentally lacks optical domain characteristics. The study does not involve optical phased arrays, optical metasurfaces, or free-space optical systems, instead concentrating on wireless communication optimization techniques. Consequently, the paper fails to meet critical screening criteria related to optical technologies and architectures."
elicit-2025-09-18-0291,10.1109/LWC.2023.3334275,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence; no metrics/key-physics,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=1.339] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=There is no discussion of a cascaded path in the abstract. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions ""numerical simulations"" but doesn't explicitly state comparisons with baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not mention wavelength, propagation distance, or aperture size. | Reasoning for ""OPA Present (optical phased array)""=There is no mention of optical phased arrays in the abstract. | Reasoning for ""Optical Domain (not RF)""=The abstract does not specify whether this is in the optical or RF domain. The mention of ""wireless"" suggests this might be RF-based. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is mentioned, there's no indication it's an optical RIS. | Reasoning for ""Free-Space Optical Systems""=There is no indication this is about free-space optical systems. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=Non-line-of-sight scenarios are not mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not specifically discuss OPAs or a cascaded configuration with RIS. It focuses on ISAC systems with RIS assistance. | Reasoning for ""Quantitative Performance Metrics""=The study mentions ""multi-user sum secrecy rate"" as a metric. | Reasoning for ""Substantial Technical Content""=This appears to be a technical study with optimization problems and numerical simulations. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The abstract describes a wireless communication security study using RIS-assisted ISAC systems, but lacks critical elements related to optical systems, optical phased arrays, and free-space optical configurations. Despite addressing ISAC applications and presenting technical optimization approaches, the work fundamentally diverges from the specified screening criteria focused on optical domain research. Consequently, the abstract does not meet the majority of the required technical specifications for inclusion."
elicit-2025-09-18-0292,10.1109/ICCC62479.2024.10681695,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=9.782] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system does use a cascaded configuration (DFBS → HRIS → users/target), but not specifically with OPA → RIS. | Reasoning for ""Comparators/Baselines Reported""=Yes, the study compares performance with different configurations (equal amplitude factors vs. phase-only optimization). | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide wavelength, propagation distance, or aperture size information. | Reasoning for ""OPA Present (optical phased array)""=No mention of optical phased arrays. The system uses a dual-function base station (DFBS) but doesn't specify optical components. | Reasoning for ""Optical Domain (not RF)""=The abstract does not specify the frequency domain or mention any optical components. The context suggests this is likely an RF system. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is present, it's not specified as an optical metasurface. The HRIS appears to be a general RIS implementation. | Reasoning for ""Free-Space Optical Systems""=The abstract doesn't specify if this is free-space optical or another type of system. | Reasoning for ""ISAC Applications""=Yes, this is explicitly an ISAC system with both communication and radar capabilities. | Reasoning for ""Non-Line-of-Sight Scenarios""=Not explicitly mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper discusses HRIS (Hybrid RIS) but does not mention optical phased arrays. It appears to be a general RIS system without specific optical components. | Reasoning for ""Quantitative Performance Metrics""=Yes, the study reports SINR metrics for both sensing and communication. | Reasoning for ""Substantial Technical Content""=Yes, this appears to be a full technical paper with optimization problem formulation and simulation results. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The study presents a hybrid reconfigurable intelligent surface (HRIS) system for integrated sensing and communication, but lacks specific optical domain characteristics. Critical screening criteria related to optical phased arrays, optical metasurfaces, and wavelength specifications are not met, suggesting this is likely a radio-frequency system rather than an optical communication research paper."
elicit-2025-09-18-0293,-,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence; no metrics/key-physics,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=1.259] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=There is no evidence of OPA→RIS cascaded paths being realized in the study. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions ""performance metrics"" but does not explicitly state comparisons or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide specific wavelengths, distances, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention optical phased arrays, and the focus appears to be on hybrid beamforming in general rather than optical phased arrays. | Reasoning for ""Optical Domain (not RF)""=The abstract discusses radar-communication systems, which suggests the work is in the RF domain rather than the optical domain. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is mentioned, it is only as a future extension and not in an optical context. | Reasoning for ""Free-Space Optical Systems""=The paper appears to focus on RF-based systems rather than free-space optical communication. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on dual-function radar-communication (DFRC) systems, which is a form of ISAC. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not mention non-line-of-sight scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not discuss OPA-RIS cascaded configurations, and there is no evidence of this specific architecture being investigated. | Reasoning for ""Quantitative Performance Metrics""=While ""performance metrics"" are mentioned, specific metrics are not detailed in the abstract. | Reasoning for ""Substantial Technical Content""=The paper appears to be a technical article with system models, design principles, and optimization approaches, suggesting substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The abstract does not mention atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The research focuses on dual-function radar-communication systems in RF domains, lacking optical components, OPA-RIS cascaded architectures, and free-space optical system characteristics. While demonstrating substantial technical content and ISAC applications, the study fundamentally diverges from the specified screening criteria related to optical systems and phased array configurations. Consequently, the abstract does not meet the majority of the predefined technical requirements."
elicit-2025-09-18-0294,10.1109/WCNC57260.2024.10571301,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=8.562] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The abstract does not mention or imply the use of a cascaded OPA-RIS path. | Reasoning for ""Comparators/Baselines Reported""=The abstract implies comparison with existing approaches and mentions specific performance metrics. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide any information about wavelength or specific physical parameters. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention the use of an optical phased array. | Reasoning for ""Optical Domain (not RF)""=The abstract clearly indicates that this is a wireless sensing system, not an optical domain work. | Reasoning for ""Optical RIS/Metasurface Present""=While the abstract mentions the use of a ""transmissive"" RIS, it is in the context of wireless signals, not an optical RIS or metasurface. | Reasoning for ""Free-Space Optical Systems""=The abstract indicates that this is a wireless sensing system, not a free-space optical communication system. | Reasoning for ""ISAC Applications""=The abstract suggests that the paper focuses on sensing and communication integration, which is relevant to ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract explicitly mentions signal propagation through walls, which is a non-line-of-sight scenario. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not discuss the use of Optical Phased Arrays (OPAs) in a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it focuses on wireless sensing with RIS. | Reasoning for ""Quantitative Performance Metrics""=The abstract reports an accuracy of 98.13%, which is a quantitative performance metric. | Reasoning for ""Substantial Technical Content""=The abstract indicates that this is an experimental study with substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The abstract does not mention any atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=This wireless sensing research fundamentally differs from optical domain requirements, lacking optical phased arrays, optical RIS, or free-space optical communication systems. Despite demonstrating technical merit in sensing and communication integration, the study fails critical screening criteria related to optical technologies and architectures. The work is primarily a wireless signal propagation study through walls, not an optical communication research."
elicit-2025-09-18-0295,-,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=8.403] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=No OPA→RIS cascaded path is discussed or implemented. | Reasoning for ""Comparators/Baselines Reported""=The study compares ASTARS with STAR-RIS and evaluates performance under different conditions. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract doesn't mention wavelength or specific physical parameters of the system. | Reasoning for ""OPA Present (optical phased array)""=No optical phased array is mentioned or used in this study. | Reasoning for ""Optical Domain (not RF)""=The paper clearly operates in the RF domain, discussing wireless communication systems and OFDM. There is no mention of optical wavelengths or optical components. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is present, it's an RF-based STAR-RIS/ASTARS system, not an optical metasurface. | Reasoning for ""Free-Space Optical Systems""=This is a wireless RF communication system, not a free-space optical system. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=Non-line-of-sight scenarios are not explicitly mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper discusses STAR-RIS and ASTARS, but these are RF-based systems, not optical phased arrays. There is no mention of an OPA-RIS cascaded configuration. | Reasoning for ""Quantitative Performance Metrics""=The study reports SNR, MSE, and BER as performance metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a technical research paper with simulations and performance analysis. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or related parameters. | Reasoning for ""Screening judgement""=This research focuses on RF-based wireless communication systems using STAR-RIS and ASTARS, which fundamentally differs from optical phased array architectures. The study lacks key optical domain characteristics such as wavelength specifications, optical metasurfaces, and free-space optical communication elements. While demonstrating technical depth in ISAC applications and performance metrics, the work does not meet the core screening criteria for an optical OPA-RIS system."
elicit-2025-09-18-0296,10.1109/JSTSP.2023.3304846,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=9.357] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=No cascaded path is discussed. The system appears to be a single-hop RF-based RIS system. | Reasoning for ""Comparators/Baselines Reported""=The study includes optimization comparisons and CRLB constraints, indicating the presence of comparators or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract doesn't mention wavelength, propagation distance, or aperture size. | Reasoning for ""OPA Present (optical phased array)""=There is no mention of optical phased arrays. The system appears to be RF-based. | Reasoning for ""Optical Domain (not RF)""=The context appears to be RF/mmWave given the mention of ""wireless networks"" and ""mobile systems"", indicating this is not an optical domain study. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is present, it's clearly in the RF domain, not optical. | Reasoning for ""Free-Space Optical Systems""=This is a wireless RF system, not a free-space optical system. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=Non-line-of-sight scenarios are not explicitly mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not discuss optical phased arrays or a cascaded configuration with RIS. Instead, it focuses on RF-based RIS for XR applications. | Reasoning for ""Quantitative Performance Metrics""=The study mentions channel capacity and CRLB metrics, indicating the presence of quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a technical paper with simulation results and optimization analysis, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or related parameters. | Reasoning for ""Screening judgement""=The study focuses on RF-based reconfigurable intelligent surfaces for extended reality applications, fundamentally misaligning with optical domain requirements. Critical screening criteria related to optical phased arrays, free-space optical systems, and optical RIS are not met, rendering the paper unsuitable for the systematic review. The research operates exclusively in the RF/mmWave domain, which disqualifies it from the intended optical technology scope."
elicit-2025-09-18-0297,10.1109/TVT.2024.3442574,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=9.862] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The study discusses RIS configurations, but not in the context of an optical cascaded architecture. | Reasoning for ""Comparators/Baselines Reported""=The study includes comparisons through simulation results and optimization algorithms. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not mention wavelength, propagation distance, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=There is no mention of optical phased arrays in the study. The focus is on MIMO systems with RIS. | Reasoning for ""Optical Domain (not RF)""=The abstract does not specify the frequency domain or mention any optical components. The context suggests this is likely an RF study rather than an optical one. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is present, there is no indication that it is an optical metasurface. The context suggests an RF implementation. | Reasoning for ""Free-Space Optical Systems""=There is no indication of free-space optical systems. The context suggests RF MIMO systems. | Reasoning for ""ISAC Applications""=The study explicitly focuses on integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract mentions line-of-sight links but does not explicitly discuss non-line-of-sight scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention optical phased arrays or a cascaded configuration with reconfigurable intelligent surfaces (RIS). The study appears to be a general RIS study without specific optical components. | Reasoning for ""Quantitative Performance Metrics""=The study mentions performance metrics through optimization of communication and sensing performance. | Reasoning for ""Substantial Technical Content""=This is a technical study with algorithms, optimization methods, and simulation results. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The study focuses on reconfigurable intelligent surfaces (RIS) in a MIMO system for integrated sensing and communication, but lacks specific optical components or wavelength specifications. Critical screening criteria related to optical phased arrays, optical metasurfaces, and free-space optical systems are not met, suggesting this is primarily an RF-based research effort. While technically robust with optimization algorithms and performance metrics, the work does not align with the optical system requirements."
elicit-2025-09-18-0298,10.1109/TCOMM.2024.3493795,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=8.800] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While there is a RIS, it's not in a cascaded configuration with an OPA, so this criterion is not met. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions comparing performance with and without RIS assistance, so this criterion is met. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract doesn't mention wavelength or specific physical parameters of the system, so this criterion is not met. | Reasoning for ""OPA Present (optical phased array)""=The system described is a conventional RF MIMO system, with no mention of optical phased arrays, so this criterion is not met. | Reasoning for ""Optical Domain (not RF)""=The abstract appears to be discussing RF systems, with no mention of optical wavelengths, lasers, or optical components, so this criterion is not met. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is present, it's in the context of RF systems, not optical metasurfaces, so this criterion is not met. | Reasoning for ""Free-Space Optical Systems""=This appears to be a conventional RF wireless communication system, not a free-space optical system, so this criterion is not met. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on Integrated Sensing and Communication (ISAC) applications, so this criterion is met. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract doesn't specifically mention NLoS scenarios, so this criterion is not met. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention optical phased arrays or a cascaded OPA-RIS configuration, so this criterion is not met. | Reasoning for ""Quantitative Performance Metrics""=The study reports SINR as a performance metric, so this criterion is met. | Reasoning for ""Substantial Technical Content""=This is a technical paper with mathematical optimization and simulation results, so this criterion is met. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or channel conditions, so this criterion is not met. | Reasoning for ""Screening judgement""=The research focuses on a radio frequency (RF) MIMO system with integrated sensing and communication, utilizing a reconfigurable intelligent surface (RIS) for performance enhancement. Despite addressing ISAC applications and demonstrating substantial technical content, the study fundamentally lacks optical domain characteristics, optical phased arrays, and optical RIS/metasurface components. Consequently, the work does not meet the core screening criteria related to optical systems and OPA-RIS architectures."
elicit-2025-09-18-0299,-,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=6.703] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=No cascaded OPA→RIS path is mentioned or implied in the abstract. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions system tradeoffs and analysis, suggesting some comparison, but the details are not explicit. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide wavelength, distance, or aperture information. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention an optical phased array. | Reasoning for ""Optical Domain (not RF)""=The abstract does not specify the frequency domain, but the mention of ""radar"" strongly suggests this is an RF system, not an optical one. | Reasoning for ""Optical RIS/Metasurface Present""=While a RIS is mentioned, it is described as ""passive"" and in the context of radar scanning, suggesting it is not an optical metasurface. | Reasoning for ""Free-Space Optical Systems""=The system appears to be radar-based rather than an optical system. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=Non-line-of-sight scenarios are not explicitly mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention an optical phased array (OPA) or a cascaded configuration with a Reconfigurable Intelligent Surface (RIS). The system appears to be radar-based rather than optical. | Reasoning for ""Quantitative Performance Metrics""=The abstract mentions ""spectral efficiency"" and ""sensing performance"" as metrics. | Reasoning for ""Substantial Technical Content""=The paper appears to be a technical analysis with numerical evaluation, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The abstract does not mention any atmospheric conditions or turbulence parameters. | Reasoning for ""Screening judgement""=The study focuses on radar-based sensing and communication with a passive reconfigurable intelligent surface, fundamentally diverging from optical phased array and metasurface requirements. Critical screening criteria related to optical domain, OPA architecture, and free-space optical systems are not met, rendering the paper incompatible with the specified research parameters. Despite addressing integrated sensing and communication applications, the core technical specifications do not align with the optical system screening criteria."
elicit-2025-09-18-0300,10.48550/arXiv.2206.00525,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=10.180] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system appears to be a single-hop RIS system, not a cascaded OPA→RIS configuration. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions comparison with ""two existing approaches"", indicating the study reports comparators or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not mention wavelength, propagation distance, or aperture size. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention the use of an optical phased array. | Reasoning for ""Optical Domain (not RF)""=The abstract does not specify the frequency domain or mention any optical components, indicating the work is likely in the RF regime rather than the optical domain. | Reasoning for ""Optical RIS/Metasurface Present""=While the abstract discusses RIS, there is no indication that it is an optical metasurface or programmable mirror. | Reasoning for ""Free-Space Optical Systems""=The abstract does not specify the type of system, but the context suggests it is an RF rather than an optical system. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not mention non-line-of-sight scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention optical phased arrays or a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS), suggesting this study does not investigate OPA-RIS cascaded architecture. | Reasoning for ""Quantitative Performance Metrics""=The study reports SNR and detection probability metrics, which are quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=The paper is a detailed technical analysis with mathematical modeling and optimization, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The abstract does not mention atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The study focuses on a RIS-ISAC system with RF characteristics, lacking optical domain specifications and optical phased array components. While demonstrating substantial technical depth with quantitative performance metrics and ISAC applications, the research does not meet key screening criteria related to optical systems, wavelength, and cascaded architectures. The paper appears to be a comprehensive RF-based RIS study rather than an optical communication investigation."
